fuel_type,fuel_class,plot_id,n_transect,plot_tran,time,si_value,si_units,us_value,us_units,lab_fuel,lab_class,lab_time,lab_time_abbr,order_class,order_time
dl,litter,RxF01,2,RxF01_2,2017,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF02,2,RxF02_2,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF03,2,RxF03_2,2017,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF04,2,RxF04_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF05,2,RxF05_2,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF06,2,RxF06_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF07,2,RxF07_2,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF08,2,RxF08_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF09,2,RxF09_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF01,2,RxF01_2,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF02,2,RxF02_2,2019,6.35,Depth in centimeters,2.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF03,2,RxF03_2,2019,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF04,2,RxF04_2,2019,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF05,2,RxF05_2,2019,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF06,2,RxF06_2,2019,10.16,Depth in centimeters,4,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF07,2,RxF07_2,2019,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF08,2,RxF08_2,2019,6.35,Depth in centimeters,2.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF09,2,RxF09_2,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF01,2,RxF01_2,2021,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF02,2,RxF02_2,2021,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF03,2,RxF03_2,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF04,2,RxF04_2,2021,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF05,2,RxF05_2,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF06,2,RxF06_2,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF07,2,RxF07_2,2021,5.08,Depth in centimeters,2,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF08,2,RxF08_2,2021,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF09,2,RxF09_2,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF01,2,RxF01_2,2016,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF02,2,RxF02_2,2016,6.35,Depth in centimeters,2.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF03,2,RxF03_2,2016,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF04,2,RxF04_2,2016,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF05,2,RxF05_2,2016,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF06,2,RxF06_2,2016,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF07,2,RxF07_2,2016,8.255,Depth in centimeters,3.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF08,2,RxF08_2,2016,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF09,2,RxF09_2,2016,9.525,Depth in centimeters,3.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF01,2,RxF01_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF02,2,RxF02_2,2017,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF03,2,RxF03_2,2017,7.62,Depth in centimeters,3,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF04,2,RxF04_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF05,2,RxF05_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF06,2,RxF06_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF07,2,RxF07_2,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF08,2,RxF08_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF09,2,RxF09_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF01,2,RxF01_2,2019,7.62,Depth in centimeters,3,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF02,2,RxF02_2,2019,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF03,2,RxF03_2,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF04,2,RxF04_2,2019,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF05,2,RxF05_2,2019,10.16,Depth in centimeters,4,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF06,2,RxF06_2,2019,8.89,Depth in centimeters,3.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF07,2,RxF07_2,2019,5.08,Depth in centimeters,2,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF08,2,RxF08_2,2019,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF09,2,RxF09_2,2019,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF01,2,RxF01_2,2021,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF02,2,RxF02_2,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF03,2,RxF03_2,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF04,2,RxF04_2,2021,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF05,2,RxF05_2,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF06,2,RxF06_2,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF07,2,RxF07_2,2021,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF08,2,RxF08_2,2021,5.08,Depth in centimeters,2,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF09,2,RxF09_2,2021,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,duff,RxF01,1,RxF01_1,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF02,1,RxF02_1,2016,6.35,Depth in centimeters,2.5,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF03,1,RxF03_1,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF04,1,RxF04_1,2016,10.795,Depth in centimeters,4.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF05,1,RxF05_1,2016,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF06,1,RxF06_1,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF07,1,RxF07_1,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF08,1,RxF08_1,2016,6.35,Depth in centimeters,2.5,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF09,1,RxF09_1,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF01,1,RxF01_1,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF02,1,RxF02_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF03,1,RxF03_1,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF04,1,RxF04_1,2017,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF05,1,RxF05_1,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF06,1,RxF06_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF07,1,RxF07_1,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF08,1,RxF08_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF09,1,RxF09_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF01,1,RxF01_1,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF02,1,RxF02_1,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF03,1,RxF03_1,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF04,1,RxF04_1,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF05,1,RxF05_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF06,1,RxF06_1,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF07,1,RxF07_1,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF08,1,RxF08_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF09,1,RxF09_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF01,1,RxF01_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF02,1,RxF02_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF03,1,RxF03_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF04,1,RxF04_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF05,1,RxF05_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF06,1,RxF06_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF07,1,RxF07_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF08,1,RxF08_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF09,1,RxF09_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF01,1,RxF01_1,2016,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF02,1,RxF02_1,2016,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF03,1,RxF03_1,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF04,1,RxF04_1,2016,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF05,1,RxF05_1,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF06,1,RxF06_1,2016,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF07,1,RxF07_1,2016,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF08,1,RxF08_1,2016,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF09,1,RxF09_1,2016,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF01,1,RxF01_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF02,1,RxF02_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF03,1,RxF03_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF04,1,RxF04_1,2017,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF05,1,RxF05_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF06,1,RxF06_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF07,1,RxF07_1,2017,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF08,1,RxF08_1,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF09,1,RxF09_1,2017,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF01,1,RxF01_1,2019,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF02,1,RxF02_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF03,1,RxF03_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF04,1,RxF04_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF05,1,RxF05_1,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF06,1,RxF06_1,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF07,1,RxF07_1,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF08,1,RxF08_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF09,1,RxF09_1,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF01,1,RxF01_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF02,1,RxF02_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF03,1,RxF03_1,2021,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF04,1,RxF04_1,2021,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF05,1,RxF05_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF06,1,RxF06_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF07,1,RxF07_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF08,1,RxF08_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF09,1,RxF09_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF01,2,RxF01_2,2016,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF02,2,RxF02_2,2016,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF03,2,RxF03_2,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF04,2,RxF04_2,2016,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF05,2,RxF05_2,2016,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF06,2,RxF06_2,2016,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF07,2,RxF07_2,2016,6.985,Depth in centimeters,2.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF08,2,RxF08_2,2016,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF09,2,RxF09_2,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Duff,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
dl,duff,RxF01,2,RxF01_2,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF02,2,RxF02_2,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF03,2,RxF03_2,2017,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF04,2,RxF04_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF05,2,RxF05_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF06,2,RxF06_2,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF07,2,RxF07_2,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF08,2,RxF08_2,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF09,2,RxF09_2,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,0 Years post-fire (2017),0-y post-fire (2017),1,2
dl,duff,RxF01,2,RxF01_2,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF02,2,RxF02_2,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF03,2,RxF03_2,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF04,2,RxF04_2,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF05,2,RxF05_2,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF06,2,RxF06_2,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF07,2,RxF07_2,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF08,2,RxF08_2,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF09,2,RxF09_2,2019,0,Depth in centimeters,0,Depth in inches,Duff & litter,Duff,2 Years post-fire (2019),2-y post-fire (2019),1,3
dl,duff,RxF01,2,RxF01_2,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
dl,duff,RxF02,2,RxF02_2,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Duff,4 Years post-fire (2021),4-y post-fire (2021),1,4
